LECROYWS4104HD,19252,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,28-Nov-2024 19:20:30,0                 
Time,Ampl
-1.2162206e-005,-0.00846133
-1.2161806e-005,-0.00610845
-1.2161406e-005,-0.00846133
-1.2161006e-005,-0.0131671
-1.2160606e-005,-0.00610845
-1.2160206e-005,-0.00846133
-1.2159806e-005,-0.0108142
-1.2159406e-005,-0.00375557
-1.2159006e-005,-0.00140269
-1.2158606e-005,-0.00140269
-1.2158206e-005,-0.00375557
-1.2157806e-005,-0.00610845
-1.2157406e-005,-0.00846133
-1.2157006e-005,-0.00610845
-1.2156606e-005,-0.00610845
-1.2156206e-005,-0.0131671
-1.2155806e-005,-0.00846133
-1.2155406e-005,-0.00375557
-1.2155006e-005,0.000950187
-1.2154606e-005,-0.00140269
-1.2154206e-005,-0.00610845
-1.2153806e-005,-0.00140269
-1.2153406e-005,-0.00610845
-1.2153006e-005,0.00330307
-1.2152606e-005,0.00565595
-1.2152206e-005,-0.0108142
-1.2151806e-005,-0.00610845
-1.2151406e-005,-0.00610845
-1.2151006e-005,-0.00846133
-1.2150606e-005,0.00800882
-1.2150206e-005,-0.00375557
-1.2149806e-005,-0.00846133
-1.2149406e-005,0.00330307
-1.2149006e-005,0.000950187
-1.2148606e-005,0.00800882
-1.2148206e-005,-0.00610845
-1.2147806e-005,-0.00846133
-1.2147406e-005,-0.0131671
-1.2147006e-005,-0.00846133
-1.2146606e-005,0.000950187
-1.2146206e-005,-0.00610845
-1.2145806e-005,-0.0108142
-1.2145406e-005,-0.0108142
-1.2145006e-005,-0.00846133
-1.2144606e-005,-0.0108142
-1.2144206e-005,-0.00846133
-1.2143806e-005,-0.0108142
-1.2143406e-005,-0.0178728
-1.2143006e-005,-0.0178728
-1.2142606e-005,-0.00375557
-1.2142206e-005,-0.0108142
-1.2141806e-005,-0.0108142
-1.2141406e-005,-0.00375557
-1.2141006e-005,-0.0108142
-1.2140606e-005,-0.0131671
-1.2140206e-005,-0.0108142
-1.2139806e-005,-0.0108142
-1.2139406e-005,-0.0131671
-1.2139006e-005,-0.01552
-1.2138606e-005,-0.00610845
-1.2138206e-005,-0.01552
-1.2137806e-005,-0.0108142
-1.2137406e-005,-0.00375557
-1.2137006e-005,-0.00846133
-1.2136606e-005,-0.01552
-1.2136206e-005,-0.0131671
-1.2135806e-005,-0.00846133
-1.2135406e-005,-0.00846133
-1.2135006e-005,-0.00610845
-1.2134606e-005,0.00330307
-1.2134206e-005,-0.00846133
-1.2133806e-005,-0.0178728
-1.2133406e-005,-0.00846133
-1.2133006e-005,-0.0108142
-1.2132606e-005,-0.00846133
-1.2132206e-005,-0.00610845
-1.2131806e-005,-0.0108142
-1.2131406e-005,-0.0131671
-1.2131006e-005,-0.0131671
-1.2130606e-005,-0.0131671
-1.2130206e-005,-0.00610845
-1.2129806e-005,-0.00375557
-1.2129406e-005,-0.00610845
-1.2129006e-005,-0.0108142
-1.2128606e-005,-0.01552
-1.2128206e-005,-0.00610845
-1.2127806e-005,-0.00846133
-1.2127406e-005,-0.0131671
-1.2127006e-005,-0.00846133
-1.2126606e-005,-0.0108142
-1.2126206e-005,-0.00610845
-1.2125806e-005,-0.0108142
-1.2125406e-005,-0.00846133
-1.2125006e-005,-0.0131671
-1.2124606e-005,-0.00846133
-1.2124206e-005,-0.0131671
-1.2123806e-005,-0.00846133
-1.2123406e-005,-0.00610845
-1.2123006e-005,-0.0131671
-1.2122606e-005,-0.0108142
-1.2122206e-005,-0.0131671
-1.2121806e-005,-0.0202257
-1.2121406e-005,-0.0202257
-1.2121006e-005,-0.00610845
-1.2120606e-005,-0.0108142
-1.2120206e-005,-0.0131671
-1.2119806e-005,-0.0108142
-1.2119406e-005,-0.0108142
-1.2119006e-005,-0.00140269
-1.2118606e-005,-0.0178728
-1.2118206e-005,-0.0108142
-1.2117806e-005,-0.0108142
-1.2117406e-005,-0.0178728
-1.2117006e-005,-0.0131671
-1.2116606e-005,-0.01552
-1.2116206e-005,-0.00140269
-1.2115806e-005,-0.00846133
-1.2115406e-005,-0.0108142
-1.2115006e-005,-0.0108142
-1.2114606e-005,-0.00846133
-1.2114206e-005,-0.0178728
-1.2113806e-005,-0.0202257
-1.2113406e-005,-0.0225786
-1.2113006e-005,-0.00846133
-1.2112606e-005,-0.0272844
-1.2112206e-005,-0.0178728
-1.2111806e-005,-0.0131671
-1.2111406e-005,-0.0108142
-1.2111006e-005,-0.01552
-1.2110606e-005,-0.0178728
-1.2110206e-005,-0.01552
-1.2109806e-005,-0.0131671
-1.2109406e-005,-0.00846133
-1.2109006e-005,-0.01552
-1.2108606e-005,-0.00610845
-1.2108206e-005,-0.0131671
-1.2107806e-005,-0.0178728
-1.2107406e-005,-0.0131671
-1.2107006e-005,-0.0249315
-1.2106606e-005,-0.01552
-1.2106206e-005,-0.0225786
-1.2105806e-005,-0.01552
-1.2105406e-005,-0.0178728
-1.2105006e-005,-0.01552
-1.2104606e-005,-0.0178728
-1.2104206e-005,-0.0131671
-1.2103806e-005,-0.0202257
-1.2103406e-005,-0.0131671
-1.2103006e-005,-0.01552
-1.2102606e-005,0.000950187
-1.2102206e-005,-0.0131671
-1.2101806e-005,-0.01552
-1.2101406e-005,-0.0108142
-1.2101006e-005,-0.0108142
-1.2100606e-005,-0.00610845
-1.2100206e-005,-0.01552
-1.2099806e-005,-0.01552
-1.2099406e-005,-0.00846133
-1.2099006e-005,-0.00140269
-1.2098606e-005,-0.00610845
-1.2098206e-005,-0.00140269
-1.2097806e-005,0.000950187
-1.2097406e-005,-0.00846133
-1.2097006e-005,-0.00140269
-1.2096606e-005,-0.00846133
-1.2096206e-005,-0.01552
-1.2095806e-005,-0.0108142
-1.2095406e-005,-0.00610845
-1.2095006e-005,-0.0131671
-1.2094606e-005,-0.0108142
-1.2094206e-005,-0.00375557
-1.2093806e-005,-0.00846133
-1.2093406e-005,-0.0108142
-1.2093006e-005,-0.00846133
-1.2092606e-005,-0.0131671
-1.2092206e-005,-0.0178728
-1.2091806e-005,-0.0178728
-1.2091406e-005,-0.00846133
-1.2091006e-005,-0.0178728
-1.2090606e-005,-0.0202257
-1.2090206e-005,-0.0178728
-1.2089806e-005,-0.0202257
-1.2089406e-005,-0.0249315
-1.2089006e-005,-0.0202257
-1.2088606e-005,-0.034343
-1.2088206e-005,-0.034343
-1.2087806e-005,-0.0366959
-1.2087406e-005,-0.0272844
-1.2087006e-005,-0.0484603
-1.2086606e-005,-0.0461074
-1.2086206e-005,-0.0296372
-1.2085806e-005,-0.0366959
-1.2085406e-005,-0.0272844
-1.2085006e-005,-0.034343
-1.2084606e-005,-0.0390488
-1.2084206e-005,-0.0461074
-1.2083806e-005,-0.0390488
-1.2083406e-005,-0.0366959
-1.2083006e-005,-0.0414016
-1.2082606e-005,-0.0414016
-1.2082206e-005,-0.0414016
-1.2081806e-005,-0.0484603
-1.2081406e-005,-0.0414016
-1.2081006e-005,-0.0366959
-1.2080606e-005,-0.0555189
-1.2080206e-005,-0.0437545
-1.2079806e-005,-0.053166
-1.2079406e-005,-0.0508132
-1.2079006e-005,-0.0437545
-1.2078606e-005,-0.0461074
-1.2078206e-005,-0.0366959
-1.2077806e-005,-0.0508132
-1.2077406e-005,-0.0437545
-1.2077006e-005,-0.0437545
-1.2076606e-005,-0.0437545
-1.2076206e-005,-0.0366959
-1.2075806e-005,-0.0390488
-1.2075406e-005,-0.0390488
-1.2075006e-005,-0.0390488
-1.2074606e-005,-0.0366959
-1.2074206e-005,-0.0461074
-1.2073806e-005,-0.0437545
-1.2073406e-005,-0.0390488
-1.2073006e-005,-0.0437545
-1.2072606e-005,-0.0484603
-1.2072206e-005,-0.0437545
-1.2071806e-005,-0.0414016
-1.2071406e-005,-0.0461074
-1.2071006e-005,-0.0414016
-1.2070606e-005,-0.053166
-1.2070206e-005,-0.0555189
-1.2069806e-005,-0.0461074
-1.2069406e-005,-0.0508132
-1.2069006e-005,-0.0437545
-1.2068606e-005,-0.0484603
-1.2068206e-005,-0.0508132
-1.2067806e-005,-0.0508132
-1.2067406e-005,-0.0461074
-1.2067006e-005,-0.0461074
-1.2066606e-005,-0.0484603
-1.2066206e-005,-0.0555189
-1.2065806e-005,-0.0508132
-1.2065406e-005,-0.053166
-1.2065006e-005,-0.0484603
-1.2064606e-005,-0.0555189
-1.2064206e-005,-0.0555189
-1.2063806e-005,-0.0508132
-1.2063406e-005,-0.0484603
-1.2063006e-005,-0.0555189
-1.2062606e-005,-0.053166
-1.2062206e-005,-0.0578718
-1.2061806e-005,-0.0484603
-1.2061406e-005,-0.0649304
-1.2061006e-005,-0.0555189
-1.2060606e-005,-0.053166
-1.2060206e-005,-0.053166
-1.2059806e-005,-0.053166
-1.2059406e-005,-0.0719891
-1.2059006e-005,-0.0578718
-1.2058606e-005,-0.0649304
-1.2058206e-005,-0.0578718
-1.2057806e-005,-0.0484603
-1.2057406e-005,-0.0602247
-1.2057006e-005,-0.0625776
-1.2056606e-005,-0.0625776
-1.2056206e-005,-0.0602247
-1.2055806e-005,-0.053166
-1.2055406e-005,-0.0555189
-1.2055006e-005,-0.0625776
-1.2054606e-005,-0.0508132
-1.2054206e-005,-0.0508132
-1.2053806e-005,-0.0508132
-1.2053406e-005,-0.053166
-1.2053006e-005,-0.0484603
-1.2052606e-005,-0.0437545
-1.2052206e-005,-0.0484603
-1.2051806e-005,-0.053166
-1.2051406e-005,-0.0508132
-1.2051006e-005,-0.0484603
-1.2050606e-005,-0.0461074
-1.2050206e-005,-0.0437545
-1.2049806e-005,-0.0508132
-1.2049406e-005,-0.0484603
-1.2049006e-005,-0.0555189
-1.2048606e-005,-0.0508132
-1.2048206e-005,-0.0414016
-1.2047806e-005,-0.0414016
-1.2047406e-005,-0.0555189
-1.2047006e-005,-0.0437545
-1.2046606e-005,-0.0366959
-1.2046206e-005,-0.0319901
-1.2045806e-005,-0.0461074
-1.2045406e-005,-0.0414016
-1.2045006e-005,-0.0437545
-1.2044606e-005,-0.0414016
-1.2044206e-005,-0.0390488
-1.2043806e-005,-0.0390488
-1.2043406e-005,-0.034343
-1.2043006e-005,-0.0272844
-1.2042606e-005,-0.0272844
-1.2042206e-005,-0.0272844
-1.2041806e-005,-0.0249315
-1.2041406e-005,-0.0225786
-1.2041006e-005,-0.0319901
-1.2040606e-005,-0.0296372
-1.2040206e-005,-0.0178728
-1.2039806e-005,-0.0225786
-1.2039406e-005,-0.0319901
-1.2039006e-005,-0.0202257
-1.2038606e-005,-0.0272844
-1.2038206e-005,-0.0131671
-1.2037806e-005,-0.01552
-1.2037406e-005,-0.0178728
-1.2037006e-005,-0.0249315
-1.2036606e-005,-0.0202257
-1.2036206e-005,-0.0178728
-1.2035806e-005,-0.0225786
-1.2035406e-005,-0.0178728
-1.2035006e-005,-0.0108142
-1.2034606e-005,-0.0225786
-1.2034206e-005,-0.01552
-1.2033806e-005,-0.0178728
-1.2033406e-005,-0.00610845
-1.2033006e-005,-0.01552
-1.2032606e-005,-0.0131671
-1.2032206e-005,-0.00846133
-1.2031806e-005,-0.00846133
-1.2031406e-005,-0.00610845
-1.2031006e-005,-0.00846133
-1.2030606e-005,-0.00846133
-1.2030206e-005,-0.00375557
-1.2029806e-005,-0.0108142
-1.2029406e-005,-0.0178728
-1.2029006e-005,-0.00375557
-1.2028606e-005,-0.00610845
-1.2028206e-005,-0.0131671
-1.2027806e-005,-0.00846133
-1.2027406e-005,-0.0108142
-1.2027006e-005,-0.00610845
-1.2026606e-005,-0.0202257
-1.2026206e-005,-0.00375557
-1.2025806e-005,-0.00846133
-1.2025406e-005,-0.0131671
-1.2025006e-005,-0.00846133
-1.2024606e-005,-0.00375557
-1.2024206e-005,-0.0108142
-1.2023806e-005,-0.00846133
-1.2023406e-005,-0.01552
-1.2023006e-005,-0.01552
-1.2022606e-005,-0.00846133
-1.2022206e-005,-0.00375557
-1.2021806e-005,-0.0178728
-1.2021406e-005,-0.00846133
-1.2021006e-005,-0.00610845
-1.2020606e-005,-0.0131671
-1.2020206e-005,-0.00610845
-1.2019806e-005,-0.0108142
-1.2019406e-005,-0.0249315
-1.2019006e-005,-0.0108142
-1.2018606e-005,-0.00610845
-1.2018206e-005,-0.00610845
-1.2017806e-005,-0.0108142
-1.2017406e-005,-0.0108142
-1.2017006e-005,-0.00846133
-1.2016606e-005,-0.0108142
-1.2016206e-005,0.000950187
-1.2015806e-005,0.000950187
-1.2015406e-005,-0.00375557
-1.2015006e-005,-0.00375557
-1.2014606e-005,-0.00375557
-1.2014206e-005,0.000950187
-1.2013806e-005,-0.00610845
-1.2013406e-005,-0.00375557
-1.2013006e-005,-0.00375557
-1.2012606e-005,-0.00140269
-1.2012206e-005,0.0127146
-1.2011806e-005,0.000950187
-1.2011406e-005,-0.00375557
-1.2011006e-005,-0.00610845
-1.2010606e-005,-0.00375557
-1.2010206e-005,-0.01552
-1.2009806e-005,0.00330307
-1.2009406e-005,0.00565595
-1.2009006e-005,-0.00610845
-1.2008606e-005,0.000950187
-1.2008206e-005,0.000950187
-1.2007806e-005,0.00565595
-1.2007406e-005,-0.00846133
-1.2007006e-005,0.00330307
-1.2006606e-005,0.00800882
-1.2006206e-005,-0.00610845
-1.2005806e-005,-0.00610845
-1.2005406e-005,0.00565595
-1.2005006e-005,-0.0108142
-1.2004606e-005,0.00565595
-1.2004206e-005,-0.00610845
-1.2003806e-005,-0.01552
-1.2003406e-005,-0.00610845
-1.2003006e-005,-0.00610845
-1.2002606e-005,-0.0108142
-1.2002206e-005,-0.0178728
-1.2001806e-005,-0.0108142
-1.2001406e-005,-0.00140269
-1.2001006e-005,-0.0178728
-1.2000606e-005,-0.00846133
-1.2000206e-005,-0.00846133
-1.1999806e-005,-0.01552
-1.1999406e-005,-0.0178728
-1.1999006e-005,-0.01552
-1.1998606e-005,-0.0108142
-1.1998206e-005,-0.0178728
-1.1997806e-005,-0.01552
-1.1997406e-005,-0.0202257
-1.1997006e-005,-0.0131671
-1.1996606e-005,-0.0108142
-1.1996206e-005,-0.0249315
-1.1995806e-005,-0.01552
-1.1995406e-005,-0.0131671
-1.1995006e-005,-0.0178728
-1.1994606e-005,-0.0178728
-1.1994206e-005,-0.0178728
-1.1993806e-005,-0.0202257
-1.1993406e-005,-0.0178728
-1.1993006e-005,-0.0131671
-1.1992606e-005,-0.0131671
-1.1992206e-005,-0.0108142
-1.1991806e-005,-0.0108142
-1.1991406e-005,-0.0131671
-1.1991006e-005,-0.0131671
-1.1990606e-005,-0.00846133
-1.1990206e-005,-0.00846133
-1.1989806e-005,-0.0108142
-1.1989406e-005,-0.0131671
-1.1989006e-005,-0.00846133
-1.1988606e-005,-0.00610845
-1.1988206e-005,-0.0131671
-1.1987806e-005,-0.00846133
-1.1987406e-005,0.000950187
-1.1987006e-005,-0.00375557
-1.1986606e-005,-0.0131671
-1.1986206e-005,-0.00846133
-1.1985806e-005,-0.00846133
-1.1985406e-005,-0.00846133
-1.1985006e-005,-0.00140269
-1.1984606e-005,-0.00375557
-1.1984206e-005,-0.00610845
-1.1983806e-005,-0.00375557
-1.1983406e-005,-0.00610845
-1.1983006e-005,-0.00375557
-1.1982606e-005,0.000950187
-1.1982206e-005,-0.00610845
-1.1981806e-005,-0.00610845
-1.1981406e-005,0.0103617
-1.1981006e-005,0.000950187
-1.1980606e-005,0.000950187
-1.1980206e-005,-0.00846133
-1.1979806e-005,-0.00846133
-1.1979406e-005,-0.00375557
-1.1979006e-005,0.00565595
-1.1978606e-005,0.00565595
-1.1978206e-005,-0.00846133
-1.1977806e-005,-0.00375557
-1.1977406e-005,-0.0108142
-1.1977006e-005,-0.00375557
-1.1976606e-005,-0.00846133
-1.1976206e-005,-0.0108142
-1.1975806e-005,0.000950187
-1.1975406e-005,-0.00140269
-1.1975006e-005,0.00565595
-1.1974606e-005,0.00330307
-1.1974206e-005,-0.00140269
-1.1973806e-005,0.0127146
-1.1973406e-005,0.000950187
-1.1973006e-005,0.00565595
-1.1972606e-005,-0.00375557
-1.1972206e-005,-0.00375557
-1.1971806e-005,-0.00140269
-1.1971406e-005,0.000950187
-1.1971006e-005,0.0103617
-1.1970606e-005,0.00565595
-1.1970206e-005,0.00800882
-1.1969806e-005,0.0150675
-1.1969406e-005,0.0127146
-1.1969006e-005,0.00565595
-1.1968606e-005,0.00800882
-1.1968206e-005,0.00330307
-1.1967806e-005,-0.00140269
-1.1967406e-005,-0.00140269
-1.1967006e-005,0.00565595
-1.1966606e-005,0.00800882
-1.1966206e-005,0.00330307
-1.1965806e-005,0.00565595
-1.1965406e-005,0.00330307
-1.1965006e-005,0.0103617
-1.1964606e-005,0.00565595
-1.1964206e-005,0.00800882
-1.1963806e-005,0.00330307
-1.1963406e-005,0.0103617
-1.1963006e-005,0.00565595
-1.1962606e-005,0.000950187
-1.1962206e-005,-0.00140269
-1.1961806e-005,0.00565595
-1.1961406e-005,0.0103617
-1.1961006e-005,0.00565595
-1.1960606e-005,0.000950187
-1.1960206e-005,0.00330307
-1.1959806e-005,-0.00610845
-1.1959406e-005,0.0150675
-1.1959006e-005,0.00330307
-1.1958606e-005,0.0127146
-1.1958206e-005,0.0150675
-1.1957806e-005,0.00800882
-1.1957406e-005,0.00565595
-1.1957006e-005,0.0174203
-1.1956606e-005,0.00565595
-1.1956206e-005,-0.00375557
-1.1955806e-005,0.0103617
-1.1955406e-005,0.024479
-1.1955006e-005,-0.00140269
-1.1954606e-005,0.00800882
-1.1954206e-005,0.00565595
-1.1953806e-005,0.000950187
-1.1953406e-005,0.0127146
-1.1953006e-005,0.00800882
-1.1952606e-005,-0.00140269
-1.1952206e-005,0.00565595
-1.1951806e-005,0.00565595
-1.1951406e-005,0.00330307
-1.1951006e-005,0.00800882
-1.1950606e-005,0.00565595
-1.1950206e-005,0.0103617
-1.1949806e-005,0.00330307
-1.1949406e-005,0.00565595
-1.1949006e-005,0.00800882
-1.1948606e-005,-0.00140269
-1.1948206e-005,0.000950187
-1.1947806e-005,0.00565595
-1.1947406e-005,-0.00140269
-1.1947006e-005,0.00330307
-1.1946606e-005,0.000950187
-1.1946206e-005,0.000950187
-1.1945806e-005,0.000950187
-1.1945406e-005,0.00565595
-1.1945006e-005,-0.00375557
-1.1944606e-005,0.00330307
-1.1944206e-005,-0.00610845
-1.1943806e-005,0.00330307
-1.1943406e-005,0.000950187
-1.1943006e-005,-0.00846133
-1.1942606e-005,-0.00846133
-1.1942206e-005,-0.00140269
-1.1941806e-005,-0.01552
-1.1941406e-005,-0.00375557
-1.1941006e-005,-0.0249315
-1.1940606e-005,-0.00846133
-1.1940206e-005,-0.00610845
-1.1939806e-005,-0.0131671
-1.1939406e-005,-0.0108142
-1.1939006e-005,-0.0108142
-1.1938606e-005,-0.00846133
-1.1938206e-005,-0.0178728
-1.1937806e-005,-0.00140269
-1.1937406e-005,-0.0108142
-1.1937006e-005,-0.0108142
-1.1936606e-005,-0.01552
-1.1936206e-005,-0.01552
-1.1935806e-005,-0.00846133
-1.1935406e-005,-0.00846133
-1.1935006e-005,-0.0225786
-1.1934606e-005,-0.0225786
-1.1934206e-005,-0.0296372
-1.1933806e-005,-0.01552
-1.1933406e-005,-0.0178728
-1.1933006e-005,-0.0178728
-1.1932606e-005,-0.00610845
-1.1932206e-005,-0.0178728
-1.1931806e-005,-0.01552
-1.1931406e-005,-0.0202257
-1.1931006e-005,-0.0178728
-1.1930606e-005,-0.0296372
-1.1930206e-005,-0.0249315
-1.1929806e-005,-0.0178728
-1.1929406e-005,-0.0249315
-1.1929006e-005,-0.0272844
-1.1928606e-005,-0.0272844
-1.1928206e-005,-0.0249315
-1.1927806e-005,-0.0249315
-1.1927406e-005,-0.0225786
-1.1927006e-005,-0.0319901
-1.1926606e-005,-0.0272844
-1.1926206e-005,-0.034343
-1.1925806e-005,-0.0202257
-1.1925406e-005,-0.0272844
-1.1925006e-005,-0.0225786
-1.1924606e-005,-0.0249315
-1.1924206e-005,-0.0319901
-1.1923806e-005,-0.0272844
-1.1923406e-005,-0.0319901
-1.1923006e-005,-0.034343
-1.1922606e-005,-0.0225786
-1.1922206e-005,-0.0272844
-1.1921806e-005,-0.0296372
-1.1921406e-005,-0.0272844
-1.1921006e-005,-0.0249315
-1.1920606e-005,-0.0319901
-1.1920206e-005,-0.0296372
-1.1919806e-005,-0.0225786
-1.1919406e-005,-0.0296372
-1.1919006e-005,-0.0296372
-1.1918606e-005,-0.0225786
-1.1918206e-005,-0.0249315
-1.1917806e-005,-0.034343
-1.1917406e-005,-0.0366959
-1.1917006e-005,-0.0296372
-1.1916606e-005,-0.0366959
-1.1916206e-005,-0.034343
-1.1915806e-005,-0.0414016
-1.1915406e-005,-0.0319901
-1.1915006e-005,-0.0296372
-1.1914606e-005,-0.0414016
-1.1914206e-005,-0.0319901
-1.1913806e-005,-0.0249315
-1.1913406e-005,-0.0296372
-1.1913006e-005,-0.0272844
-1.1912606e-005,-0.0414016
-1.1912206e-005,-0.0366959
-1.1911806e-005,-0.0390488
-1.1911406e-005,-0.0437545
-1.1911006e-005,-0.034343
-1.1910606e-005,-0.034343
-1.1910206e-005,-0.0296372
-1.1909806e-005,-0.0296372
-1.1909406e-005,-0.0366959
-1.1909006e-005,-0.0414016
-1.1908606e-005,-0.0555189
-1.1908206e-005,-0.0272844
-1.1907806e-005,-0.0484603
-1.1907406e-005,-0.0461074
-1.1907006e-005,-0.034343
-1.1906606e-005,-0.0390488
-1.1906206e-005,-0.0366959
-1.1905806e-005,-0.0461074
-1.1905406e-005,-0.034343
-1.1905006e-005,-0.0390488
-1.1904606e-005,-0.0390488
-1.1904206e-005,-0.0366959
-1.1903806e-005,-0.0390488
-1.1903406e-005,-0.0414016
-1.1903006e-005,-0.0437545
-1.1902606e-005,-0.0437545
-1.1902206e-005,-0.0414016
-1.1901806e-005,-0.0225786
-1.1901406e-005,-0.0508132
-1.1901006e-005,-0.034343
-1.1900606e-005,-0.0414016
-1.1900206e-005,-0.0366959
-1.1899806e-005,-0.0437545
-1.1899406e-005,-0.0437545
-1.1899006e-005,-0.0366959
-1.1898606e-005,-0.0414016
-1.1898206e-005,-0.0414016
-1.1897806e-005,-0.034343
-1.1897406e-005,-0.0414016
-1.1897006e-005,-0.034343
-1.1896606e-005,-0.0319901
-1.1896206e-005,-0.0296372
-1.1895806e-005,-0.0390488
-1.1895406e-005,-0.0390488
-1.1895006e-005,-0.0461074
-1.1894606e-005,-0.0414016
-1.1894206e-005,-0.0225786
-1.1893806e-005,-0.0319901
-1.1893406e-005,-0.034343
-1.1893006e-005,-0.0225786
-1.1892606e-005,-0.0319901
-1.1892206e-005,-0.0296372
-1.1891806e-005,-0.0414016
-1.1891406e-005,-0.0414016
-1.1891006e-005,-0.0272844
-1.1890606e-005,-0.034343
-1.1890206e-005,-0.0390488
-1.1889806e-005,-0.034343
-1.1889406e-005,-0.0319901
-1.1889006e-005,-0.0272844
-1.1888606e-005,-0.0319901
-1.1888206e-005,-0.0272844
-1.1887806e-005,-0.0296372
-1.1887406e-005,-0.0249315
-1.1887006e-005,-0.0390488
-1.1886606e-005,-0.0296372
-1.1886206e-005,-0.0272844
-1.1885806e-005,-0.0319901
-1.1885406e-005,-0.034343
-1.1885006e-005,-0.034343
-1.1884606e-005,-0.0225786
-1.1884206e-005,-0.0225786
-1.1883806e-005,-0.0296372
-1.1883406e-005,-0.0414016
-1.1883006e-005,-0.0366959
-1.1882606e-005,-0.0225786
-1.1882206e-005,-0.0390488
-1.1881806e-005,-0.0249315
-1.1881406e-005,-0.0296372
-1.1881006e-005,-0.034343
-1.1880606e-005,-0.0319901
-1.1880206e-005,-0.0366959
-1.1879806e-005,-0.0296372
-1.1879406e-005,-0.0272844
-1.1879006e-005,-0.0296372
-1.1878606e-005,-0.0272844
-1.1878206e-005,-0.0319901
-1.1877806e-005,-0.0366959
-1.1877406e-005,-0.0414016
-1.1877006e-005,-0.0414016
-1.1876606e-005,-0.0319901
-1.1876206e-005,-0.0249315
-1.1875806e-005,-0.0390488
-1.1875406e-005,-0.034343
-1.1875006e-005,-0.0390488
-1.1874606e-005,-0.0390488
-1.1874206e-005,-0.034343
-1.1873806e-005,-0.0414016
-1.1873406e-005,-0.034343
-1.1873006e-005,-0.0319901
-1.1872606e-005,-0.0319901
-1.1872206e-005,-0.0272844
-1.1871806e-005,-0.034343
-1.1871406e-005,-0.034343
-1.1871006e-005,-0.0390488
-1.1870606e-005,-0.0296372
-1.1870206e-005,-0.0296372
-1.1869806e-005,-0.0366959
-1.1869406e-005,-0.0366959
-1.1869006e-005,-0.0272844
-1.1868606e-005,-0.0296372
-1.1868206e-005,-0.0366959
-1.1867806e-005,-0.0414016
-1.1867406e-005,-0.0249315
-1.1867006e-005,-0.0296372
-1.1866606e-005,-0.0272844
-1.1866206e-005,-0.0272844
-1.1865806e-005,-0.0414016
-1.1865406e-005,-0.0319901
-1.1865006e-005,-0.0390488
-1.1864606e-005,-0.0296372
-1.1864206e-005,-0.034343
-1.1863806e-005,-0.0319901
-1.1863406e-005,-0.0272844
-1.1863006e-005,-0.0296372
-1.1862606e-005,-0.01552
-1.1862206e-005,-0.0225786
-1.1861806e-005,-0.0296372
-1.1861406e-005,-0.0249315
-1.1861006e-005,-0.0178728
-1.1860606e-005,-0.0225786
-1.1860206e-005,-0.0249315
-1.1859806e-005,-0.0202257
-1.1859406e-005,-0.0249315
-1.1859006e-005,-0.01552
-1.1858606e-005,-0.0178728
-1.1858206e-005,-0.0272844
-1.1857806e-005,-0.0296372
-1.1857406e-005,-0.0249315
-1.1857006e-005,-0.0225786
-1.1856606e-005,-0.0296372
-1.1856206e-005,-0.0249315
-1.1855806e-005,-0.01552
-1.1855406e-005,-0.0178728
-1.1855006e-005,-0.0202257
-1.1854606e-005,-0.0131671
-1.1854206e-005,-0.0202257
-1.1853806e-005,-0.0249315
-1.1853406e-005,-0.0202257
-1.1853006e-005,-0.0202257
-1.1852606e-005,-0.01552
-1.1852206e-005,-0.01552
-1.1851806e-005,-0.0225786
-1.1851406e-005,-0.0131671
-1.1851006e-005,-0.01552
-1.1850606e-005,-0.00610845
-1.1850206e-005,-0.0272844
-1.1849806e-005,-0.0178728
-1.1849406e-005,-0.01552
-1.1849006e-005,-0.0178728
-1.1848606e-005,-0.0131671
-1.1848206e-005,-0.0108142
-1.1847806e-005,-0.0225786
-1.1847406e-005,-0.0272844
-1.1847006e-005,-0.01552
-1.1846606e-005,-0.01552
-1.1846206e-005,-0.0178728
-1.1845806e-005,-0.0225786
-1.1845406e-005,-0.0202257
-1.1845006e-005,-0.0108142
-1.1844606e-005,-0.0225786
-1.1844206e-005,-0.0249315
-1.1843806e-005,-0.0202257
-1.1843406e-005,-0.0131671
-1.1843006e-005,-0.0108142
-1.1842606e-005,-0.0249315
-1.1842206e-005,-0.00140269
-1.1841806e-005,-0.00610845
-1.1841406e-005,-0.0131671
-1.1841006e-005,-0.01552
-1.1840606e-005,-0.00846133
-1.1840206e-005,-0.01552
-1.1839806e-005,-0.0178728
-1.1839406e-005,-0.00610845
-1.1839006e-005,-0.0131671
-1.1838606e-005,-0.00375557
-1.1838206e-005,-0.00846133
-1.1837806e-005,-0.0131671
-1.1837406e-005,-0.00610845
-1.1837006e-005,-0.00846133
-1.1836606e-005,-0.0108142
-1.1836206e-005,-0.0178728
-1.1835806e-005,-0.0108142
-1.1835406e-005,-0.00846133
-1.1835006e-005,-0.01552
-1.1834606e-005,0.000950187
-1.1834206e-005,-0.00846133
-1.1833806e-005,-0.0131671
-1.1833406e-005,-0.00846133
-1.1833006e-005,-0.00846133
-1.1832606e-005,0.00330307
-1.1832206e-005,-0.0131671
-1.1831806e-005,-0.0108142
-1.1831406e-005,-0.00610845
-1.1831006e-005,-0.01552
